hip4,ankle4,hip1,ankle1,hip2,ankle2,hip3,ankle3
1.4459881639338115,1.4885296840291584,1.3085808946273578,1.4773776525768176,1.448458543392992,0.8895337068111481,1.3433077757991212,1.3677902136970583
1.426077637216377,1.4807904599564872,1.4551079152221225,1.4028438220126977,1.4722428558320768,1.4528136710938844,1.3531199686688913,1.322941178888801
1.3548458192616706,1.471106285833782,0.5333148429442167,1.2803534547324102,1.4716373500608766,1.4038024472174944,1.1754710232149568,1.303925361415698
1.4778652440677353,1.462157297913248,1.3084128995881128,0.8152717191341525,1.4872677280390767,1.400095964198516,1.4907306868901489,1.4093469556617153
1.488031874248286,1.4429431609436145,0.7910595190693517,1.0223462890938966,1.4983253523135056,1.4505152093804146,1.3862742983670036,1.2784051921647945
1.468556777964003,1.4512588700304558,1.4202990731618717,1.1189343058425816,1.4726760538740309,1.4853434938841628,1.2954375322265124,1.4529819182522967
1.4180335223249294,1.4837031179985067,1.3701047616962068,1.0894917967476558,1.4556659056078831,1.4258469620725518,1.3520133454833387,1.3300652812576903
1.425405853625009,1.4842912475838723,0.9220324496278514,1.1951828736799799,1.3909662659618143,1.088578761670911,1.360358463177637,1.341471846281931
1.3995518297706733,1.4925266794168754,1.4266598354504518,0.898683295254824,1.4784192936795382,1.2484617563734828,1.2843434797428248,1.4206328858680841
1.4185026062381385,1.4870542600518624,1.4279152754929307,1.1242798168379102,1.4940364403282889,1.3530776195779233,1.3625003671089941,1.0525182235430803
1.4564536297505555,1.4761233763615687,1.0559367190098596,0.9994991740964138,1.4592076322847713,1.2310667669432915,1.3749440318823687,1.2962838604110556
1.471604661733633,1.484689191464604,1.2967900929970788,1.182713574602006,1.4691637765544663,1.328525982147214,1.4846512188624685,1.2980114766197621
1.470155922104972,1.466567468879485,1.4017399969647424,1.4902177717313982,1.4918335632984179,1.2502974318331304,1.4794589452910831,1.2506052910290588
1.4778458169922994,1.4670682086186688,1.3649052962970316,1.0380102861671001,1.499042442812049,0.6232277015591422,1.3301460576217665,1.2973554852368392
1.4498323342759012,1.4857574108441467,1.243725650134347,1.149121092015387,1.474280268612517,1.4444644806502698,1.440652705574505,1.3735788670094453
1.4376698162079764,1.4717407442084056,1.453597442500016,1.3908010738256007,1.4691249958890864,1.333691101753557,1.3960895945519556,1.450022792223886
1.4257655914134126,1.4512820369469814,1.1830756659145427,1.0971090899758271,1.4587791994576786,1.3641292588202907,1.2288435276924357,1.2096078901771887
1.4315130042699178,1.4873380713980233,0.6177061727583169,1.4293090444484737,1.4922171648176277,1.3814045975772942,1.4681515209172304,1.2686867762385146
1.466879654575303,1.4577513999085665,1.381875503948279,1.271555957173912,1.4788788665988557,1.2662657827019208,1.3977566280495646,0.8142755338257792
1.4175975900708957,1.4390739391654686,1.1763477896133026,0.9432760633175417,1.4941012922368344,1.4245499350294184,1.446526176566191,1.4262914883970719
1.434996348958297,1.4622781374414815,1.2076739021396161,1.065463838318328,1.4715162470486207,1.2861415029870376,1.2911329105203682,1.3575919197250617
1.4571701085131559,1.4575488937281555,1.2942173073737648,1.1358613424797719,1.4944112999982926,1.4169806949430266,1.4148827420109185,1.1082383178546722
1.4055171654402148,1.4773878452999405,1.3856978967796176,1.0995829093610126,1.4735100176373237,1.4161964392320137,1.3299149619580615,1.3315705557671023
1.4518761163357161,1.4884825732318216,1.41774454039837,0.9070729042037907,1.464338728782229,1.3193606520396517,1.2541699201068206,1.2691638504404508
1.4867267031136895,1.4782370677538381,1.1123927895094812,1.2842221072784707,1.4936294932724237,0.9031371098760366,1.289812281020874,1.4344794217135195
1.460920136803123,1.4819495703100396,1.2167603646848262,1.049811797383373,1.4710848829139538,1.3933616236271282,1.349910154383168,1.3588661525566779
1.3873945740133502,1.4927353781936858,1.3469363405794217,1.2013009447794878,1.474814317316837,1.229238538070839,1.3286312845390689,1.1816688395294683
1.4783146973851002,1.4964599470844335,1.1007134767974627,1.2926787317741917,1.4691231437801289,1.4428874068437003,1.4404928869818656,1.4943829452783366
1.4447037181090978,1.4957317170324256,0.6484126474977624,1.2146865979742498,1.4865186669509733,0.5230698664773659,1.475431827851652,1.4746095298486952
1.4816064034212955,1.4616561507226482,1.386900010712521,1.0612078854641673,1.4158047988247948,0.7973460842417418,1.4772338466888075,1.2035306609888337
1.403226055697681,1.4591133061392716,1.2915166579545896,1.1925356397289049,1.474268744648634,1.4236692588982218,1.4579707613076809,1.3953196786681072
1.425110888536988,1.4827325925815895,1.3390125853920538,0.9903660983675858,1.4897327449711337,1.4599456101302757,1.313044190126973,1.3674778148842728
1.4563989117575145,1.4890171168010335,0.8487015108208137,1.2183832741830252,1.465740514923121,1.2283937047937126,1.3585183307574247,1.2342444213878958
1.475176418772166,1.464368887060722,1.4323890626098825,1.20349665736834,1.4903928940429676,1.3877540301177436,1.0699010882750242,1.4023345750754657
1.4922376356263143,1.4859607390985192,1.1882167129104442,1.0699035277999713,1.483093977034779,1.4663571768252546,1.4916711637564448,1.39944868976368
1.4983661159724253,1.4678409996317119,1.4439062435381411,1.0235443035766274,1.4651611726773415,1.3163465332631192,1.349401506886368,1.2894861382177476
1.4010799311148936,1.4985775479094263,1.4301110602264462,0.709761442909743,1.481106487662041,1.3608096304527098,1.3871263550219177,1.2995042997333655
1.4656343834186756,1.4884253928433173,1.3737540383831326,1.356845051228976,1.478746070973747,1.2365854059154981,1.4859931839158347,0.8331692102934679
1.4349226514625384,1.484173525609637,1.429869550194614,1.2280700915500629,1.4769257160070293,1.0174095775537597,1.4383265198044437,1.3252296712671077
1.4590896542235456,1.4804203325517336,0.8456938745118583,1.395645768168703,1.478373182528288,1.464757549685526,1.160937692789942,1.4586897864329282
1.4704255806628566,1.4883438181964428,1.3793599097968658,1.4342564269274458,1.4855347791469473,1.3825671441952068,1.4941245186791274,1.4527698149844719
1.4195715312494874,1.4875294525333458,1.4597989923632546,1.2294132044563832,1.4689335606761231,1.4167680602939916,1.2976904939665732,1.332550988230338
1.4513945087305635,1.4656741535763143,1.0653510928263024,1.1391992868312064,1.4842239994533655,1.4788168557938737,1.1292358769191575,1.2002600196238382
1.421905512960398,1.473493002914278,1.456649912245195,1.222727266951917,1.4896536776688998,0.942743549166945,1.3651032536033305,1.279901328242636
1.4625287613507654,1.4756432149258014,1.4942979455124519,1.1512964205324825,1.4546815898094807,1.38865529452211,1.217290104052922,1.343895549316513
1.4618207996273933,1.4718868399113256,1.3543844685942164,1.1706899327321514,1.456245917353527,1.4980876572674637,1.3552489639752592,1.2788898100840171
1.4687596330971115,1.4850447686364716,1.437254234855349,1.2396816345291692,1.4959954485464955,0.6640058201207906,1.488399665243018,1.2498141351960248
1.4769624533932202,1.4722700961451294,0.7878401563268621,1.4910104912139983,1.4973926236778212,0.7738336741943411,1.2624218263332487,1.4087284372543216
1.4617672762068872,1.4928100095875767,1.295350167861743,1.2016420217889903,1.491307682347175,1.110880571695085,1.4359372681447773,1.1501382193327618
1.4122135338745383,1.4732350734347799,1.1353619371549104,1.383666001253149,1.4759795066858352,1.199070449048878,1.2300283221163733,1.1090741430252802
1.3878581266815968,1.4729346087739523,0.635131813975624,1.0892905073535544,1.4872104009716085,1.4986600693825314,1.2995763188790161,1.487852456098576
1.399551060329992,1.4733186560124079,1.4464763067686406,1.2887355218607959,1.467267102852606,1.3726745152666622,1.363308087080874,1.449898700250614
1.425933274557849,1.4947545115313474,1.3434136522543372,0.8042748326193305,1.4985008601213297,1.352813863788862,1.3347848713694341,1.2149883959155265
1.4000846748873768,1.4748479800440029,1.1409148560724371,1.4651360837696872,1.4953465058577198,1.3707160636683704,1.381177437691882,0.721357541716515
1.486035328835186,1.4674896880807622,1.3862548148030425,0.9921110074357086,1.4486696410384623,1.4725993105982937,1.2702063622656423,1.0372200432884888
1.4744757505480752,1.490790371713248,1.4922478286772467,1.151319074638356,1.4760554301138744,1.4139113478111764,1.3515666768280983,1.3151111859012956
1.4809470871590757,1.4762049980976801,1.3847651710601616,1.1229268404832646,1.482098246424583,1.4705411525026801,1.4344705349378295,1.0808497634751923
1.4013554477457755,1.4885328851432291,1.196290376250904,1.4258562857240942,1.480080755276303,0.8246466410929805,1.334147208599556,1.1954485839140423
1.4525985775652777,1.4618377105844051,1.3913912209095065,1.4714135792772571,1.4727683204338198,1.371426179157556,1.4428535650804557,1.3655124869725763
1.4246740875543322,1.4872488366992216,1.4365917394836005,1.009336325045005,1.4595316778293346,1.318223361053843,1.4533803307323616,1.235618876970996
1.484128243478378,1.4856966559287474,1.373718206327224,0.8396580557269746,1.44755966349374,1.279710317398342,1.0553358983082495,1.361041204043203
1.4091282290392566,1.453464510093661,0.6312164217708479,1.455912242514847,1.496858855302493,1.2361650606041477,1.3470406789164957,0.6944097905568895
1.4215225340049287,1.4827715147455036,1.1572665921050578,1.2737454456907136,1.4914771102234006,1.0460393464456583,1.41630845846904,1.4349753336479356
1.452534425668734,1.4860609270600462,1.3814246992294592,1.1171082141711435,1.476079529327584,0.7300031710443605,1.4828854125995061,1.2381087732707132
1.3536342379606,1.475346536265849,1.021435782208555,1.1344838305168883,1.4877582605129909,1.3204594284708504,1.3996703536372785,1.412087388424068
1.433797997549179,1.4765383070600642,1.477656147618616,1.4539799127215347,1.480256995238776,1.140457869545158,1.3764555720938452,1.154959104602621
1.4296746879532916,1.4828485188756955,1.43206676197652,1.2047682755234714,1.48439870716635,1.2122973993916124,1.154054462342856,1.4366263188975528
